season,week,game_id,away_team,home_team,away_off_rank,away_def_rank,home_off_rank,home_def_rank,away_score,home_score
2017,9,2017_09_BAL_TEN,BAL,TEN,12,10,17,17,20,23
2017,9,2017_09_BUF_NYJ,BUF,NYJ,19,2,18,20,21,34
2017,9,2017_09_CIN_JAX,CIN,JAX,26,5,8,1,7,23
2017,9,2017_09_DEN_PHI,DEN,PHI,25,9,2,12,23,51
2017,9,2017_09_DET_GB,DET,GB,10,15,15,13,30,17
2017,9,2017_09_IND_HOU,IND,HOU,22,26,4,21,20,14
2017,9,2017_09_KC_DAL,KC,DAL,1,19,6,13,17,28
2017,9,2017_09_LA_NYG,LA,NYG,5,6,28,12,51,17
2017,9,2017_09_OAK_MIA,OAK,MIA,13,22,29,11,27,24
2017,9,2017_09_TB_NO,TB,NO,21,14,7,8,10,30
2017,9,2017_09_WAS_SEA,WAS,SEA,16,19,11,4,17,14
2017,10,2017_10_CIN_TEN,CIN,TEN,26,7,13,15,20,24
2017,10,2017_10_CLE_DET,CLE,DET,27,19,8,13,24,38
2017,10,2017_10_DAL_ATL,DAL,ATL,5,11,17,10,7,27
2017,10,2017_10_GB_CHI,GB,CHI,13,14,25,9,23,16
2017,10,2017_10_HOU_LA,HOU,LA,4,21,2,6,7,33
2017,10,2017_10_LAC_JAX,LAC,JAX,22,5,8,1,17,20
2017,10,2017_10_MIA_CAR,MIA,CAR,28,12,18,8,21,45
2017,10,2017_10_MIN_WAS,MIN,WAS,14,3,15,16,38,30
2017,10,2017_10_NE_DEN,NE,DEN,7,12,22,17,41,16
2017,10,2017_10_NO_BUF,NO,BUF,6,6,16,4,47,10
2017,10,2017_10_NYG_SF,NYG,SF,26,20,23,23,21,31
2017,10,2017_10_NYJ_TB,NYJ,TB,10,20,21,17,10,15
2017,10,2017_10_PIT_IND,PIT,IND,19,2,20,24,20,17
2017,10,2017_10_SEA_ARI,SEA,ARI,12,4,24,18,22,16
2017,11,2017_11_ARI_HOU,ARI,HOU,27,20,7,26,21,31
2017,11,2017_11_ATL_SEA,ATL,SEA,17,7,12,4,34,31
2017,11,2017_11_BAL_GB,BAL,GB,19,5,15,14,23,0
2017,11,2017_11_BUF_LAC,BUF,LAC,21,12,25,6,24,54
2017,11,2017_11_CIN_DEN,CIN,DEN,29,9,26,24,20,17
2017,11,2017_11_DET_CHI,DET,CHI,6,16,28,10,27,24
2017,11,2017_11_JAX_CLE,JAX,CLE,9,1,30,25,19,7
2017,11,2017_11_KC_NYG,KC,NYG,5,15,28,23,9,12
2017,11,2017_11_LA_MIN,LA,MIN,1,3,10,4,7,24
2017,11,2017_11_NE_OAK,NE,OAK,4,11,18,18,33,8
2017,11,2017_11_PHI_DAL,PHI,DAL,2,7,8,13,37,9
2017,11,2017_11_TB_MIA,TB,MIA,24,15,31,21,30,20
2017,11,2017_11_TEN_PIT,TEN,PIT,14,17,20,2,17,40
2017,11,2017_11_WAS_NO,WAS,NO,13,22,3,4,31,34
2017,12,2017_12_BUF_KC,BUF,KC,17,20,7,12,16,10
2017,12,2017_12_CAR_NYJ,CAR,NYJ,16,5,20,14,35,27
2017,12,2017_12_CHI_PHI,CHI,PHI,24,13,1,7,3,31
2017,12,2017_12_CLE_CIN,CLE,CIN,28,23,25,9,16,30
2017,12,2017_12_DEN_OAK,DEN,OAK,21,23,18,19,14,21
2017,12,2017_12_GB_PIT,GB,PIT,18,16,13,2,28,31
2017,12,2017_12_HOU_BAL,HOU,BAL,6,25,16,3,16,23
2017,12,2017_12_JAX_ARI,JAX,ARI,8,1,23,22,24,27
2017,12,2017_12_LAC_DAL,LAC,DAL,15,8,9,18,28,6
2017,12,2017_12_MIA_NE,MIA,NE,27,22,4,10,17,35
2017,12,2017_12_MIN_DET,MIN,DET,10,4,5,17,30,23
2017,12,2017_12_NO_LA,NO,LA,3,8,2,6,20,26
2017,12,2017_12_NYG_WAS,NYG,WAS,26,19,11,26,10,20
2017,12,2017_12_SEA_SF,SEA,SF,9,9,24,24,24,13
2017,12,2017_12_TB_ATL,TB,ATL,19,15,12,11,20,34
2017,12,2017_12_TEN_IND,TEN,IND,14,21,22,27,20,16
2017,13,2017_13_CAR_NO,CAR,NO,14,8,4,12,21,31
2017,13,2017_13_CLE_LAC,CLE,LAC,30,29,13,6,10,19
2017,13,2017_13_DEN_MIA,DEN,MIA,24,26,28,29,9,35
2017,13,2017_13_DET_BAL,DET,BAL,5,20,16,2,20,44
2017,13,2017_13_HOU_TEN,HOU,TEN,6,28,15,22,13,24
2017,13,2017_13_IND_JAX,IND,JAX,25,30,9,1,10,30
2017,13,2017_13_KC_NYJ,KC,NYJ,7,14,18,16,31,38
2017,13,2017_13_LA_ARI,LA,ARI,2,7,22,25,32,16
2017,13,2017_13_MIN_ATL,MIN,ATL,8,5,11,13,14,9
2017,13,2017_13_NE_BUF,NE,BUF,3,11,20,17,23,3
2017,13,2017_13_NYG_OAK,NYG,OAK,29,21,19,18,17,24
2017,13,2017_13_PHI_SEA,PHI,SEA,1,3,10,9,10,24
2017,13,2017_13_PIT_CIN,PIT,CIN,12,4,23,10,23,20
2017,13,2017_13_SF_CHI,SF,CHI,26,27,27,15,15,14
2017,13,2017_13_TB_GB,TB,GB,21,19,17,18,20,26
2017,13,2017_13_WAS_DAL,WAS,DAL,12,24,14,23,14,38
2017,14,2017_14_BAL_PIT,BAL,PIT,12,3,11,5,38,39
2017,14,2017_14_CHI_CIN,CHI,CIN,27,12,22,9,33,7
2017,14,2017_14_DAL_NYG,DAL,NYG,9,18,28,20,30,10
2017,14,2017_14_DET_TB,DET,TB,4,22,20,19,24,21
2017,14,2017_14_GB_CLE,GB,CLE,18,15,29,22,27,21
2017,14,2017_14_IND_BUF,IND,BUF,25,27,21,17,7,13
2017,14,2017_14_MIN_CAR,MIN,CAR,10,2,15,9,24,31
2017,14,2017_14_NE_MIA,NE,MIA,3,8,23,21,20,27
2017,14,2017_14_NO_ATL,NO,ATL,2,10,13,11,17,20
2017,14,2017_14_NYJ_DEN,NYJ,DEN,17,19,24,26,0,23
2017,14,2017_14_OAK_KC,OAK,KC,19,14,5,13,15,26
2017,14,2017_14_PHI_LA,PHI,LA,1,6,1,7,43,35
2017,14,2017_14_SEA_JAX,SEA,JAX,8,7,6,1,24,30
2017,14,2017_14_SF_HOU,SF,HOU,26,21,7,23,26,16
2017,14,2017_14_TEN_ARI,TEN,ARI,17,16,22,24,7,12
2017,14,2017_14_WAS_LAC,WAS,LAC,14,25,16,4,13,30
2017,15,2017_15_ARI_WAS,ARI,WAS,22,23,16,29,15,20
2017,15,2017_15_ATL_TB,ATL,TB,15,8,19,20,24,21
2017,15,2017_15_BAL_CLE,BAL,CLE,8,4,29,27,27,10
2017,15,2017_15_CHI_DET,CHI,DET,26,13,5,26,10,20
2017,15,2017_15_CIN_MIN,CIN,MIN,25,12,12,3,7,34
2017,15,2017_15_DAL_OAK,DAL,OAK,9,16,19,18,20,17
2017,15,2017_15_DEN_IND,DEN,IND,23,22,27,28,25,13
2017,15,2017_15_GB_CAR,GB,CAR,16,17,13,9,24,31
2017,15,2017_15_HOU_JAX,HOU,JAX,11,27,6,1,7,45
2017,15,2017_15_LAC_KC,LAC,KC,14,2,6,14,13,30
2017,15,2017_15_LA_SEA,LA,SEA,2,11,10,7,42,7
2017,15,2017_15_MIA_BUF,MIA,BUF,21,24,20,15,16,24
2017,15,2017_15_NE_PIT,NE,PIT,4,5,7,6,27,24
2017,15,2017_15_NYJ_NO,NYJ,NO,18,19,3,10,19,31
2017,15,2017_15_PHI_NYG,PHI,NYG,1,5,28,25,34,29
2017,15,2017_15_TEN_SF,TEN,SF,17,16,24,21,23,25
2017,16,2017_16_ATL_NO,ATL,NO,14,9,2,9,13,23
2017,16,2017_16_BUF_NE,BUF,NE,21,14,3,6,16,37
2017,16,2017_16_CLE_CHI,CLE,CHI,30,26,26,11,3,20
2017,16,2017_16_DEN_WAS,DEN,WAS,22,18,17,25,11,27
2017,16,2017_16_DET_CIN,DET,CIN,6,22,27,13,17,26
2017,16,2017_16_IND_BAL,IND,BAL,29,27,7,4,16,23
2017,16,2017_16_JAX_SF,JAX,SF,4,1,23,21,33,44
2017,16,2017_16_LAC_NYJ,LAC,NYJ,15,3,19,23,14,7
2017,16,2017_16_LA_TEN,LA,TEN,1,5,18,16,27,23
2017,16,2017_16_MIA_KC,MIA,KC,24,23,5,12,13,29
2017,16,2017_16_MIN_GB,MIN,GB,9,2,16,19,16,0
2017,16,2017_16_NYG_ARI,NYG,ARI,28,24,25,21,0,23
2017,16,2017_16_OAK_PHI,OAK,PHI,20,17,1,8,10,19
2017,16,2017_16_PIT_HOU,PIT,HOU,8,7,13,28,34,6
2017,16,2017_16_SEA_DAL,SEA,DAL,12,11,10,15,21,12
2017,16,2017_16_TB_CAR,TB,CAR,19,20,11,10,19,22
2017,17,2017_17_ARI_SEA,ARI,SEA,24,15,13,11,26,24
2017,17,2017_17_BUF_MIA,BUF,MIA,23,16,25,24,22,16
2017,17,2017_17_CAR_ATL,CAR,ATL,11,10,15,10,10,22
2017,17,2017_17_CHI_MIN,CHI,MIN,27,9,10,1,10,23
2017,17,2017_17_CIN_BAL,CIN,BAL,26,13,9,4,31,27
2017,17,2017_17_CLE_PIT,CLE,PIT,30,26,7,5,24,28
2017,17,2017_17_DAL_PHI,DAL,PHI,12,14,2,6,6,0
2017,17,2017_17_GB_DET,GB,DET,18,18,8,22,11,35
2017,17,2017_17_HOU_IND,HOU,IND,16,28,28,27,13,22
2017,17,2017_17_JAX_TEN,JAX,TEN,5,2,17,17,10,15
2017,17,2017_17_KC_DEN,KC,DEN,6,12,25,19,27,24
2017,17,2017_17_NO_TB,NO,TB,4,8,19,21,24,31
2017,17,2017_17_NYJ_NE,NYJ,NE,21,20,3,7,6,26
2017,17,2017_17_OAK_LAC,OAK,LAC,22,16,16,3,10,30
2017,17,2017_17_SF_LA,SF,LA,20,23,1,8,34,13
2017,17,2017_17_WAS_NYG,WAS,NYG,14,23,29,25,10,18
2018,1,2018_01_ATL_PHI,ATL,PHI,1,1,1,1,12,18
2018,1,2018_01_BUF_BAL,BUF,BAL,1,1,1,1,3,47
2018,1,2018_01_CHI_GB,CHI,GB,1,1,1,1,23,24
2018,1,2018_01_CIN_IND,CIN,IND,1,1,1,1,34,23
2018,1,2018_01_DAL_CAR,DAL,CAR,1,1,1,1,8,16
2018,1,2018_01_HOU_NE,HOU,NE,1,1,1,1,20,27
2018,1,2018_01_JAX_NYG,JAX,NYG,1,1,1,1,20,15
2018,1,2018_01_KC_LAC,KC,LAC,1,1,1,1,38,28
2018,1,2018_01_LA_OAK,LA,OAK,1,1,1,1,33,13
2018,1,2018_01_NYJ_DET,NYJ,DET,1,1,1,1,48,17
2018,1,2018_01_PIT_CLE,PIT,CLE,1,1,1,1,21,21
2018,1,2018_01_SEA_DEN,SEA,DEN,1,1,1,1,24,27
2018,1,2018_01_SF_MIN,SF,MIN,1,1,1,1,16,24
2018,1,2018_01_TB_NO,TB,NO,1,1,1,1,48,40
2018,1,2018_01_TEN_MIA,TEN,MIA,1,1,1,1,20,27
2018,1,2018_01_WAS_ARI,WAS,ARI,1,1,1,1,24,6
2018,2,2018_02_ARI_LA,ARI,LA,20,13,6,5,0,34
2018,2,2018_02_BAL_CIN,BAL,CIN,2,1,5,12,23,34
2018,2,2018_02_CAR_ATL,CAR,ATL,15,3,18,9,24,31
2018,2,2018_02_CLE_NO,CLE,NO,11,11,3,21,18,21
2018,2,2018_02_DET_SF,DET,SF,14,21,15,13,27,30
2018,2,2018_02_HOU_TEN,HOU,TEN,12,14,12,14,17,20
2018,2,2018_02_IND_WAS,IND,WAS,10,17,9,2,21,9
2018,2,2018_02_KC_PIT,KC,PIT,4,15,11,11,42,37
2018,2,2018_02_LAC_BUF,LAC,BUF,7,18,21,20,31,20
2018,2,2018_02_MIA_NYJ,MIA,NYJ,8,10,1,8,20,12
2018,2,2018_02_MIN_GB,MIN,GB,9,7,9,12,29,29
2018,2,2018_02_NE_JAX,NE,JAX,8,10,12,6,20,31
2018,2,2018_02_NYG_DAL,NYG,DAL,16,10,19,7,13,20
2018,2,2018_02_OAK_DEN,OAK,DEN,17,16,8,13,19,20
2018,2,2018_02_PHI_TB,PHI,TB,13,4,1,19,21,27
2018,2,2018_02_SEA_CHI,SEA,CHI,9,14,10,13,17,24
2018,3,2018_03_BUF_MIN,BUF,MIN,23,24,10,13,27,6
2018,3,2018_03_CHI_ARI,CHI,ARI,12,9,24,19,16,14
2018,3,2018_03_CIN_CAR,CIN,CAR,4,14,17,7,21,31
2018,3,2018_03_DAL_SEA,DAL,SEA,22,3,16,16,13,24
2018,3,2018_03_DEN_BAL,DEN,BAL,12,11,3,6,14,27
2018,3,2018_03_GB_WAS,GB,WAS,10,17,20,2,17,31
2018,3,2018_03_IND_PHI,IND,PHI,14,11,18,7,16,20
2018,3,2018_03_LAC_LA,LAC,LA,8,19,5,1,23,35
2018,3,2018_03_NE_DET,NE,DET,12,16,14,24,10,26
2018,3,2018_03_NO_ATL,NO,ATL,6,23,15,10,43,37
2018,3,2018_03_NYG_HOU,NYG,HOU,22,8,19,15,27,22
2018,3,2018_03_NYJ_CLE,NYJ,CLE,7,6,18,10,17,21
2018,3,2018_03_OAK_MIA,OAK,MIA,21,18,12,4,20,28
2018,3,2018_03_PIT_TB,PIT,TB,9,21,2,20,30,27
2018,3,2018_03_SF_KC,SF,KC,13,16,1,22,27,38
2018,3,2018_03_TEN_JAX,TEN,JAX,17,12,11,5,9,6
2018,4,2018_04_BAL_PIT,BAL,PIT,4,4,6,24,26,14
2018,4,2018_04_BUF_GB,BUF,GB,23,20,13,19,0,22
2018,4,2018_04_CIN_ATL,CIN,ATL,5,17,8,21,37,36
2018,4,2018_04_CLE_OAK,CLE,OAK,18,9,22,18,42,45
2018,4,2018_04_DET_DAL,DET,DAL,13,22,25,6,24,26
2018,4,2018_04_HOU_IND,HOU,IND,19,16,18,12,37,34
2018,4,2018_04_KC_DEN,KC,DEN,1,26,17,14,27,23
2018,4,2018_04_MIA_NE,MIA,NE,10,5,20,17,7,38
2018,4,2018_04_MIN_LA,MIN,LA,19,15,3,1,31,38
2018,4,2018_04_NO_NYG,NO,NYG,2,28,21,11,33,18
2018,4,2018_04_NYJ_JAX,NYJ,JAX,9,8,20,2,12,31
2018,4,2018_04_PHI_TEN,PHI,TEN,19,7,24,3,23,26
2018,4,2018_04_SEA_ARI,SEA,ARI,14,13,26,16,20,17
2018,4,2018_04_SF_LAC,SF,LAC,11,23,7,27,27,29
2018,4,2018_04_TB_CHI,TB,CHI,3,25,16,7,10,48
2018,5,2018_05_ARI_SF,ARI,SF,28,13,10,25,28,18
2018,5,2018_05_ATL_PIT,ATL,PIT,6,28,9,24,17,41
2018,5,2018_05_BAL_CLE,BAL,CLE,5,4,9,17,9,12
2018,5,2018_05_DAL_HOU,DAL,HOU,25,7,12,19,16,19
2018,5,2018_05_DEN_NYJ,DEN,NYJ,20,15,17,11,16,34
2018,5,2018_05_GB_DET,GB,DET,15,9,14,22,23,31
2018,5,2018_05_IND_NE,IND,NE,14,16,13,10,24,38
2018,5,2018_05_JAX_KC,JAX,KC,18,2,1,23,14,30
2018,5,2018_05_LA_SEA,LA,SEA,2,5,19,8,33,31
2018,5,2018_05_MIA_CIN,MIA,CIN,21,12,4,21,17,27
2018,5,2018_05_MIN_PHI,MIN,PHI,16,20,21,8,23,21
2018,5,2018_05_NYG_CAR,NYG,CAR,23,14,24,3,31,33
2018,5,2018_05_OAK_LAC,OAK,LAC,11,29,8,26,10,26
2018,5,2018_05_TEN_BUF,TEN,BUF,22,6,27,18,12,13
2018,5,2018_05_WAS_NO,WAS,NO,26,1,3,27,19,43
2018,6,2018_06_ARI_MIN,ARI,MIN,26,11,15,20,17,27
2018,6,2018_06_BAL_TEN,BAL,TEN,8,2,24,3,21,0
2018,6,2018_06_BUF_HOU,BUF,HOU,27,15,13,16,13,20
2018,6,2018_06_CAR_WAS,CAR,WAS,19,5,25,4,17,23
2018,6,2018_06_CHI_MIA,CHI,MIA,17,1,23,14,28,31
2018,6,2018_06_IND_NYJ,IND,NYJ,11,23,10,9,34,42
2018,6,2018_06_JAX_DAL,JAX,DAL,21,3,25,6,7,40
2018,6,2018_06_KC_NE,KC,NE,2,18,7,10,40,43
2018,6,2018_06_LAC_CLE,LAC,CLE,6,19,14,12,38,14
2018,6,2018_06_LA_DEN,LA,DEN,3,7,22,20,23,20
2018,6,2018_06_PHI_NYG,PHI,NYG,20,8,19,17,34,13
2018,6,2018_06_PIT_CIN,PIT,CIN,5,21,4,19,28,21
2018,6,2018_06_SEA_OAK,SEA,OAK,12,13,18,27,27,3
2018,6,2018_06_SF_GB,SF,GB,11,26,13,13,30,33
2018,6,2018_06_TB_ATL,TB,ATL,16,24,7,28,29,34
2018,7,2018_07_BUF_IND,BUF,IND,31,11,11,25,5,37
2018,7,2018_07_CAR_PHI,CAR,PHI,23,6,17,7,21,17
2018,7,2018_07_CIN_KC,CIN,KC,6,19,1,21,10,45
2018,7,2018_07_CLE_TB,CLE,TB,20,17,14,22,23,26
2018,7,2018_07_DAL_WAS,DAL,WAS,22,3,28,4,17,20
2018,7,2018_07_DEN_ARI,DEN,ARI,24,18,30,12,45,10
2018,7,2018_07_DET_MIA,DET,MIA,21,10,19,15,32,21
2018,7,2018_07_HOU_JAX,HOU,JAX,18,10,27,9,20,7
2018,7,2018_07_LA_SF,LA,SF,2,8,12,24,39,10
2018,7,2018_07_MIN_NYJ,MIN,NYJ,15,16,9,12,37,17
2018,7,2018_07_NE_CHI,NE,CHI,4,16,16,2,38,31
2018,7,2018_07_NO_BAL,NO,BAL,3,13,10,1,24,23
2018,7,2018_07_NYG_ATL,NYG,ATL,25,20,8,26,20,23
2018,7,2018_07_TEN_LAC,TEN,LAC,29,5,5,14,19,20
2018,8,2018_08_BAL_CAR,BAL,CAR,11,1,23,7,21,36
2018,8,2018_08_CLE_PIT,CLE,PIT,20,19,12,12,18,33
2018,8,2018_08_DEN_KC,DEN,KC,15,15,1,21,23,30
2018,8,2018_08_GB_LA,GB,LA,21,10,2,6,27,29
2018,8,2018_08_IND_OAK,IND,OAK,7,23,28,18,42,28
2018,8,2018_08_MIA_HOU,MIA,HOU,20,19,18,10,23,42
2018,8,2018_08_NE_BUF,NE,BUF,3,20,31,17,25,6
2018,8,2018_08_NO_MIN,NO,MIN,4,14,10,16,30,20
2018,8,2018_08_NYJ_CHI,NYJ,CHI,9,18,13,8,10,24
2018,8,2018_08_PHI_JAX,PHI,JAX,19,9,27,11,24,18
2018,8,2018_08_SEA_DET,SEA,DET,22,2,17,13,28,14
2018,8,2018_08_SF_ARI,SF,ARI,16,27,30,22,15,18
2018,8,2018_08_TB_CIN,TB,CIN,14,24,8,25,34,37
2018,8,2018_08_WAS_NYG,WAS,NYG,26,3,25,23,20,13
2018,9,2018_09_ATL_WAS,ATL,WAS,13,24,22,4,38,14
2018,9,2018_09_CHI_BUF,CHI,BUF,11,6,28,21,41,9
2018,9,2018_09_DET_MIN,DET,MIN,19,17,9,19,9,24
2018,9,2018_09_GB_NE,GB,NE,16,14,3,16,17,31
2018,9,2018_09_HOU_DEN,HOU,DEN,9,11,14,18,19,17
2018,9,2018_09_KC_CLE,KC,CLE,1,22,20,23,37,21
2018,9,2018_09_LAC_SEA,LAC,SEA,10,10,19,3,25,17
2018,9,2018_09_LA_NO,LA,NO,2,8,4,15,35,45
2018,9,2018_09_NYJ_MIA,NYJ,MIA,12,21,17,27,6,13
2018,9,2018_09_OAK_SF,OAK,SF,24,26,18,29,3,34
2018,9,2018_09_PIT_BAL,PIT,BAL,7,13,9,5,23,16
2018,9,2018_09_TB_CAR,TB,CAR,8,28,15,7,28,42
2018,9,2018_09_TEN_DAL,TEN,DAL,27,2,23,1,28,14
2018,10,2018_10_ARI_KC,ARI,KC,28,11,1,20,14,26
2018,10,2018_10_ATL_CLE,ATL,CLE,8,20,18,24,16,28
2018,10,2018_10_BUF_NYJ,BUF,NYJ,29,23,16,17,41,10
2018,10,2018_10_CAR_PIT,CAR,PIT,11,8,9,10,21,52
2018,10,2018_10_DAL_PHI,DAL,PHI,24,2,22,4,27,20
2018,10,2018_10_DET_CHI,DET,CHI,21,16,5,3,22,34
2018,10,2018_10_JAX_IND,JAX,IND,27,6,6,17,26,29
2018,10,2018_10_LAC_OAK,LAC,OAK,11,8,26,25,20,6
2018,10,2018_10_MIA_GB,MIA,GB,20,19,17,14,12,31
2018,10,2018_10_NE_TEN,NE,TEN,4,13,27,1,10,34
2018,10,2018_10_NO_CIN,NO,CIN,3,18,10,21,51,14
2018,10,2018_10_NYG_SF,NYG,SF,25,15,14,22,27,23
2018,10,2018_10_SEA_LA,SEA,LA,19,4,2,12,31,36
2018,10,2018_10_WAS_TB,WAS,TB,23,7,7,26,16,3
2018,11,2018_11_CAR_DET,CAR,DET,9,17,22,21,19,20
2018,11,2018_11_CIN_BAL,CIN,BAL,11,28,19,2,21,24
2018,11,2018_11_DAL_ATL,DAL,ATL,25,3,8,23,22,19
2018,11,2018_11_DEN_LAC,DEN,LAC,21,12,10,7,23,22
2018,11,2018_11_GB_SEA,GB,SEA,14,13,16,8,24,27
2018,11,2018_11_HOU_WAS,HOU,WAS,18,6,27,4,23,21
2018,11,2018_11_KC_LA,KC,LA,1,20,2,16,51,54
2018,11,2018_11_MIN_CHI,MIN,CHI,15,10,6,4,20,25
2018,11,2018_11_OAK_ARI,OAK,ARI,30,27,32,14,23,21
2018,11,2018_11_PHI_NO,PHI,NO,24,5,3,17,7,48
2018,11,2018_11_PIT_JAX,PIT,JAX,5,11,29,9,20,16
2018,11,2018_11_TB_NYG,TB,NYG,12,29,26,15,35,38
2018,11,2018_11_TEN_IND,TEN,IND,28,1,7,19,10,38
2018,12,2018_12_ARI_LAC,ARI,LAC,31,17,10,7,10,45
2018,12,2018_12_ATL_NO,ATL,NO,9,25,3,15,17,31
2018,12,2018_12_CHI_DET,CHI,DET,6,4,20,23,23,16
2018,12,2018_12_CLE_CIN,CLE,CIN,21,23,12,29,35,20
2018,12,2018_12_GB_MIN,GB,MIN,13,16,15,11,17,24
2018,12,2018_12_JAX_BUF,JAX,BUF,29,9,32,19,21,24
2018,12,2018_12_MIA_IND,MIA,IND,26,22,5,18,24,27
2018,12,2018_12_NE_NYJ,NE,NYJ,7,14,23,21,27,13
2018,12,2018_12_NYG_PHI,NYG,PHI,22,23,24,12,22,25
2018,12,2018_12_OAK_BAL,OAK,BAL,30,27,17,1,17,34
2018,12,2018_12_PIT_DEN,PIT,DEN,4,10,19,13,17,24
2018,12,2018_12_SEA_CAR,SEA,CAR,14,8,11,20,30,27
2018,12,2018_12_SF_TB,SF,TB,18,24,8,30,9,27
2018,12,2018_12_TEN_HOU,TEN,HOU,28,2,16,6,17,34
2018,12,2018_12_WAS_DAL,WAS,DAL,27,5,25,3,23,31
2018,13,2018_13_ARI_GB,ARI,GB,30,22,15,14,20,17
2018,13,2018_13_BAL_ATL,BAL,ATL,13,1,10,24,26,16
2018,13,2018_13_BUF_MIA,BUF,MIA,29,15,23,19,17,21
2018,13,2018_13_CAR_TB,CAR,TB,9,18,8,26,17,24
2018,13,2018_13_CHI_NYG,CHI,NYG,5,2,20,21,27,30
2018,13,2018_13_CLE_HOU,CLE,HOU,16,19,12,5,13,29
2018,13,2018_13_DEN_CIN,DEN,CIN,17,11,11,27,24,10
2018,13,2018_13_IND_JAX,IND,JAX,4,16,26,8,0,6
2018,13,2018_13_KC_OAK,KC,OAK,2,23,28,25,40,33
2018,13,2018_13_LAC_PIT,LAC,PIT,7,4,6,10,33,30
2018,13,2018_13_LA_DET,LA,DET,3,18,19,20,30,16
2018,13,2018_13_MIN_NE,MIN,NE,14,9,7,10,10,24
2018,13,2018_13_NO_DAL,NO,DAL,1,13,21,3,10,13
2018,13,2018_13_NYJ_TEN,NYJ,TEN,24,17,27,6,22,26
2018,13,2018_13_SF_SEA,SF,SEA,18,22,11,8,16,43
2018,13,2018_13_WAS_PHI,WAS,PHI,25,7,22,12,13,28
2018,14,2018_14_ATL_GB,ATL,GB,13,27,15,16,20,34
2018,14,2018_14_BAL_KC,BAL,KC,12,1,1,26,24,27
2018,14,2018_14_CAR_CLE,CAR,CLE,10,20,19,23,20,26
2018,14,2018_14_CIN_LAC,CIN,LAC,14,31,5,7,21,26
2018,14,2018_14_DEN_SF,DEN,SF,16,10,21,28,14,20
2018,14,2018_14_DET_ARI,DET,ARI,22,25,31,22,17,3
2018,14,2018_14_IND_HOU,IND,HOU,7,14,11,3,24,21
2018,14,2018_14_JAX_TEN,JAX,TEN,29,5,27,6,9,30
2018,14,2018_14_LA_CHI,LA,CHI,2,18,4,4,6,15
2018,14,2018_14_MIN_SEA,MIN,SEA,17,13,8,9,7,21
2018,14,2018_14_NE_MIA,NE,MIA,6,9,24,19,33,34
2018,14,2018_14_NO_TB,NO,TB,2,12,9,29,28,14
2018,14,2018_14_NYG_WAS,NYG,WAS,18,24,26,8,40,16
2018,14,2018_14_NYJ_BUF,NYJ,BUF,25,21,30,17,27,23
2018,14,2018_14_PHI_DAL,PHI,DAL,20,11,23,2,23,29
2018,14,2018_14_PIT_OAK,PIT,OAK,3,15,28,30,21,24
2018,15,2018_15_ARI_ATL,ARI,ATL,31,21,14,28,14,40
2018,15,2018_15_CLE_DEN,CLE,DEN,17,24,18,9,17,16
2018,15,2018_15_DAL_IND,DAL,IND,22,2,8,15,0,23
2018,15,2018_15_DET_BUF,DET,BUF,24,19,30,20,13,14
2018,15,2018_15_GB_CHI,GB,CHI,15,17,7,3,17,24
2018,15,2018_15_HOU_NYJ,HOU,NYJ,12,5,25,22,29,22
2018,15,2018_15_LAC_KC,LAC,KC,5,7,1,27,29,28
2018,15,2018_15_MIA_MIN,MIA,MIN,21,25,19,11,17,41
2018,15,2018_15_NE_PIT,NE,PIT,6,12,4,16,10,17
2018,15,2018_15_NO_CAR,NO,CAR,2,10,11,24,12,9
2018,15,2018_15_OAK_CIN,OAK,CIN,28,30,16,31,16,30
2018,15,2018_15_PHI_LA,PHI,LA,20,13,3,18,30,23
2018,15,2018_15_SEA_SF,SEA,SF,9,6,23,26,23,26
2018,15,2018_15_TB_BAL,TB,BAL,10,29,13,1,12,20
2018,15,2018_15_TEN_NYG,TEN,NYG,26,4,16,23,17,0
2018,15,2018_15_WAS_JAX,WAS,JAX,27,14,29,8,16,13
2018,16,2018_16_ATL_CAR,ATL,CAR,10,25,15,18,24,10
2018,16,2018_16_BAL_LAC,BAL,LAC,13,1,4,8,22,10
2018,16,2018_16_BUF_NE,BUF,NE,31,16,7,12,12,24
2018,16,2018_16_CHI_SF,CHI,SF,6,3,22,22,14,9
2018,16,2018_16_CIN_CLE,CIN,CLE,14,27,19,19,18,26
2018,16,2018_16_DEN_OAK,DEN,OAK,21,9,29,28,14,27
2018,16,2018_16_GB_NYJ,GB,NYJ,16,15,24,20,44,38
2018,16,2018_16_HOU_PHI,HOU,PHI,11,5,18,14,30,32
2018,16,2018_16_JAX_MIA,JAX,MIA,30,6,23,23,17,7
2018,16,2018_16_KC_SEA,KC,SEA,1,24,9,7,31,38
2018,16,2018_16_LA_ARI,LA,ARI,3,17,32,21,31,9
2018,16,2018_16_MIN_DET,MIN,DET,17,11,25,16,27,9
2018,16,2018_16_NYG_IND,NYG,IND,20,19,8,10,27,28
2018,16,2018_16_PIT_NO,PIT,NO,5,13,2,7,28,31
2018,16,2018_16_TB_DAL,TB,DAL,12,26,26,4,20,27
2018,16,2018_16_WAS_TEN,WAS,TEN,28,12,27,2,16,25
2018,17,2018_17_ARI_SEA,ARI,SEA,30,25,6,10,24,27
2018,17,2018_17_ATL_TB,ATL,TB,11,24,13,28,34,32
